location,year,sex,age_start,age_end,bbbm_test_count,bbbm_positive_test_count,treatment_initiation_count
Sweden,2056,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2056,Female,65.0,70.0,69331.23229328857,6933.123229328858,4853.1862605302
Sweden,2056,Female,70.0,75.0,27738.41214100385,2773.841214100385,1941.6888498702695
Sweden,2056,Female,75.0,80.0,43245.96400374587,4324.596400374587,3027.2174802622108
Sweden,2056,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2056,Male,65.0,70.0,68238.27324540117,6823.827324540118,4776.679127178082
Sweden,2056,Male,70.0,75.0,27310.864156130003,2731.0864156130006,1911.7604909291003
Sweden,2056,Male,75.0,80.0,42554.51142631679,4255.451142631679,2978.8157998421757
Sweden,2057,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2057,Female,65.0,70.0,70495.94189286916,7049.594189286917,4934.7159325008415
Sweden,2057,Female,70.0,75.0,29998.229637978213,2999.822963797821,2099.876074658475
Sweden,2057,Female,75.0,80.0,46166.0972741468,4616.60972741468,3231.6268091902757
Sweden,2057,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2057,Male,65.0,70.0,69351.37862584039,6935.137862584038,4854.596503808826
Sweden,2057,Male,70.0,75.0,29568.254132986527,2956.8254132986526,2069.777789309057
Sweden,2057,Male,75.0,80.0,45406.191982949684,4540.619198294969,3178.433438806478
Sweden,2058,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2058,Female,65.0,70.0,71708.50304681066,7170.850304681066,5019.595213276745
Sweden,2058,Female,70.0,75.0,27134.583496379702,2713.4583496379705,1899.4208447465792
Sweden,2058,Female,75.0,80.0,41003.093258864144,4100.3093258864155,2870.2165281204902
Sweden,2058,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2058,Male,65.0,70.0,70512.29524817392,7051.229524817392,4935.860667372174
Sweden,2058,Male,70.0,75.0,26758.780816958504,2675.8780816958506,1873.1146571870952
Sweden,2058,Male,75.0,80.0,40312.30498939176,4031.230498939177,2821.8613492574236
Sweden,2059,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2059,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2059,Female,70.0,75.0,27938.846577083073,2793.8846577083077,1955.7192603958154
Sweden,2059,Female,75.0,80.0,44280.95286972805,4428.095286972804,3099.6667008809627
Sweden,2059,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2059,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2059,Male,70.0,75.0,27536.033607014557,2753.603360701456,1927.522352491019
Sweden,2059,Male,75.0,80.0,43555.6660257805,4355.56660257805,3048.896621804635
Sweden,2060,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2060,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2060,Female,70.0,75.0,28987.085216705604,2898.7085216705605,2029.0959651693922
Sweden,2060,Female,75.0,80.0,47821.279263932185,4782.127926393219,3347.4895484752533
Sweden,2060,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2060,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2060,Male,70.0,75.0,28537.828449409837,2853.782844940984,1997.6479914586887
Sweden,2060,Male,75.0,80.0,47071.38254707144,4707.1382547071435,3294.9967782950002
Sweden,2061,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2061,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2061,Female,70.0,75.0,30078.390255252947,3007.839025525295,2105.487317867706
Sweden,2061,Female,75.0,80.0,43836.118664611415,4383.611866461142,3068.528306522799
Sweden,2061,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2061,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2061,Male,70.0,75.0,29582.653409510025,2958.2653409510026,2070.7857386657015
Sweden,2061,Male,75.0,80.0,43175.0753810366,4317.50753810366,3022.255276672562
Sweden,2062,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2062,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2062,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2062,Female,75.0,80.0,46252.29174687108,4625.229174687108,3237.6604222809756
Sweden,2062,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2062,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2062,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2062,Male,75.0,80.0,45566.264667995834,4556.626466799584,3189.638526759709
Sweden,2063,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2063,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2063,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2063,Female,75.0,80.0,49010.277974571334,4901.027797457133,3430.7194582199927
Sweden,2063,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2063,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2063,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2063,Male,75.0,80.0,48279.15676648657,4827.915676648658,3379.5409736540605
Sweden,2064,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2064,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2064,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2064,Female,75.0,80.0,49049.563861795206,4904.956386179521,3433.4694703256646
Sweden,2064,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2064,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2064,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2064,Male,75.0,80.0,48299.00053029541,4829.900053029542,3380.930037120679
Sweden,2065,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2065,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2065,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2065,Female,75.0,80.0,50542.46834180737,5054.246834180738,3537.972783926516
Sweden,2065,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2065,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2065,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2065,Male,75.0,80.0,49745.70119589746,4974.570119589746,3482.1990837128224
Sweden,2066,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2066,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2066,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2066,Female,75.0,80.0,51391.541639901625,5139.1541639901625,3597.4079147931134
Sweden,2066,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2066,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2066,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2066,Male,75.0,80.0,50557.15501823764,5055.7155018237645,3539.0008512766344
Sweden,2067,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2067,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2067,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2067,Female,75.0,80.0,52275.49872112497,5227.549872112497,3659.284910478748
Sweden,2067,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2067,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2067,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2067,Male,75.0,80.0,51403.46323591878,5140.346323591879,3598.242426514315
Sweden,2068,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2068,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2068,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2068,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2068,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2068,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2068,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2068,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2069,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2069,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2069,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2069,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2069,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2069,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2069,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2069,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2070,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2070,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2070,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2070,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2070,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2070,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2070,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2070,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2071,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2071,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2071,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2071,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2071,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2071,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2071,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2071,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2072,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2072,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2072,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2072,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2072,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2072,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2072,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2072,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2073,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2073,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2073,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2073,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2073,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2073,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2073,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2073,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2074,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2074,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2074,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2074,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2074,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2074,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2074,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2074,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2075,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2075,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2075,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2075,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2075,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2075,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2075,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2075,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2076,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2076,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2076,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2076,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2076,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2076,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2076,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2076,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2077,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2077,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2077,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2077,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2077,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2077,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2077,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2077,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2078,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2078,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2078,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2078,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2078,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2078,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2078,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2078,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2079,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2079,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2079,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2079,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2079,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2079,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2079,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2079,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2080,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2080,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2080,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2080,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2080,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2080,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2080,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2080,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2081,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2081,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2081,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2081,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2081,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2081,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2081,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2081,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2082,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2082,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2082,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2082,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2082,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2082,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2082,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2082,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2083,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2083,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2083,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2083,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2083,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2083,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2083,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2083,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2084,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2084,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2084,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2084,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2084,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2084,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2084,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2084,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2085,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
Sweden,2085,Female,65.0,70.0,72747.33191673958,7274.733191673959,5092.31323417177
Sweden,2085,Female,70.0,75.0,31013.33623818898,3101.333623818898,2170.9335366732284
Sweden,2085,Female,75.0,80.0,53032.80496730316,5303.280496730316,3712.296347711221
Sweden,2085,Male,60.0,65.0,88297.64526242572,8829.764526242572,6180.835168369801
Sweden,2085,Male,65.0,70.0,71521.09266256483,7152.109266256484,5006.476486379539
Sweden,2085,Male,70.0,75.0,30490.57108246185,3049.057108246185,2134.3399757723296
Sweden,2085,Male,75.0,80.0,52138.87655100976,5213.887655100976,3649.721358570683
Sweden,2086,Female,60.0,65.0,89811.52088486368,8981.15208848637,6286.806461940458
